1,43036_MOUSE2,00782B1884CF,1,1,RIGHT,12-Jun-2018,15:41:48,12-Jun-2018,15:42:01
2,43036_MOUSE2,00782B1884CF,1,1,RIGHT,12-Jun-2018,15:42:26,12-Jun-2018,15:42:41
3,43036_MOUSE2,00782B1884CF,2,1,RIGHT,13-Jun-2018,09:31:19,13-Jun-2018,09:31:39
4,43036_MOUSE2,00782B1884CF,0,1,RIGHT,13-Jun-2018,09:31:56,13-Jun-2018,09:32:08
5,43036_MOUSE2,00782B1884CF,5,1,RIGHT,13-Jun-2018,09:35:43,13-Jun-2018,09:36:25
6,43036_MOUSE2,00782B1884CF,1,0,RIGHT,13-Jun-2018,09:37:59,13-Jun-2018,09:38:10
7,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,09:41:26,13-Jun-2018,09:41:32
8,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,09:41:44,13-Jun-2018,09:41:51
9,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,09:42:03,13-Jun-2018,09:42:10
10,43036_MOUSE2,00782B1884CF,1,0,RIGHT,13-Jun-2018,09:42:36,13-Jun-2018,09:42:49
11,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,09:49:22,13-Jun-2018,09:49:30
12,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,09:49:39,13-Jun-2018,09:49:49
13,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,09:50:02,13-Jun-2018,09:50:08
14,43036_MOUSE2,00782B1884CF,1,0,RIGHT,13-Jun-2018,09:50:20,13-Jun-2018,09:50:34
15,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,10:25:01,13-Jun-2018,10:25:10
16,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,10:32:18,13-Jun-2018,10:32:26
17,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,10:38:26,13-Jun-2018,10:38:36
18,43036_MOUSE2,00782B1884CF,2,0,RIGHT,13-Jun-2018,10:38:59,13-Jun-2018,10:39:19
19,43036_MOUSE2,00782B1884CF,1,0,RIGHT,13-Jun-2018,12:22:26,13-Jun-2018,12:22:41
20,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,12:26:58,13-Jun-2018,12:27:09
21,43036_MOUSE2,00782B1884CF,0,0,RIGHT,13-Jun-2018,12:28:10,13-Jun-2018,12:28:17
22,43036_MOUSE2,00782B1884CF,11,0,RIGHT,13-Jun-2018,13:22:33,13-Jun-2018,13:23:54
23,43036_MOUSE2,00782B1884CF,2,0,RIGHT,13-Jun-2018,13:24:28,13-Jun-2018,13:24:48
24,43036_MOUSE2,00782B1884CF,3,0,RIGHT,19-Jun-2018,16:37:40,19-Jun-2018,16:38:06
25,43036_MOUSE2,00782B1884CF,12,0,RIGHT,19-Jun-2018,16:45:11,19-Jun-2018,16:46:39
26,43036_MOUSE2,00782B1884CF,4,0,RIGHT,20-Jun-2018,09:59:00,20-Jun-2018,09:59:36
27,43036_MOUSE2,00782B1884CF,10,0,RIGHT,20-Jun-2018,10:03:54,20-Jun-2018,10:05:09
28,43036_MOUSE2,00782B1884CF,1,0,RIGHT,20-Jun-2018,13:22:47,20-Jun-2018,13:22:59
29,43036_MOUSE2,00782B1884CF,9,0,RIGHT,20-Jun-2018,13:28:19,20-Jun-2018,13:29:28
30,43036_MOUSE2,00782B1884CF,4,0,RIGHT,20-Jun-2018,15:03:04,20-Jun-2018,15:03:40
31,43036_MOUSE2,00782B1884CF,9,0,RIGHT,20-Jun-2018,15:07:56,20-Jun-2018,15:09:02
32,43036_MOUSE2,00782B1884CF,8,0,RIGHT,20-Jun-2018,15:23:05,20-Jun-2018,15:24:07
33,43036_MOUSE2,00782B1884CF,16,0,RIGHT,20-Jun-2018,15:27:34,20-Jun-2018,15:29:29
34,43036_MOUSE2,00782B1884CF,10,0,RIGHT,20-Jun-2018,15:30:44,20-Jun-2018,15:32:02
35,43036_MOUSE2,00782B1884CF,7,0,RIGHT,20-Jun-2018,15:32:34,20-Jun-2018,15:33:31
36,43036_MOUSE2,00782B1884CF,2,0,RIGHT,20-Jun-2018,15:53:37,20-Jun-2018,15:54:01
37,43036_MOUSE2,00782B1884CF,6,0,RIGHT,20-Jun-2018,15:54:52,20-Jun-2018,15:55:41
